gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
UBE2S,-0.169575965274968,0.16682763231423,0.501678793948527,0.0735,0.223429347826087
CTSV,0.168793365705374,0.168822944752286,0.502569100298035,0.0735,0.223429347826087
PXN,0.183414616200716,0.134349657501293,0.461068272156908,0.0725,0.223429347826087
BMP6,0.14634611951409,0.233711960054823,0.54619591778829,0.0735,0.223429347826087
FAM129B,-0.160394736178023,0.191346898161059,0.533355639724679,0.074,0.224137184115523
TMSB10,-0.149304727643043,0.224290901583807,0.539197898076831,0.075,0.224732142857143
SUSD2,0.167094552005523,0.173214336592494,0.513522361841351,0.075,0.224732142857143
QRFPR,0.152148809005714,0.215487669875292,0.536771287182196,0.0745,0.224732142857143
GPX3,-0.153103198724732,0.212588813031305,0.536771287182196,0.076,0.22599823943662
EDNRA,0.173240821795993,0.157713787653528,0.491902854428661,0.076,0.22599823943662
FSTL1,0.149476517792466,0.223752141497004,0.539197898076831,0.0765,0.22599823943662
XAF1,0.189293656869862,0.12209737069322,0.443216840324704,0.0765,0.22599823943662
PECAM1,0.179482530558366,0.14304838875094,0.467418051304806,0.0775,0.228149122807018
EPSTI1,0.181429485585161,0.138689915580499,0.463862201897678,0.0785,0.229482578397213
CMPK2,-0.155966367881783,0.20405766251742,0.533468696637561,0.0785,0.229482578397213
ESAM,0.152282423566377,0.215080163636341,0.536771287182196,0.0805,0.231299657534247
CFLAR,0.157703357170394,0.199002274444957,0.533468696637561,0.08,0.231299657534247
ECM1,0.147834967475757,0.228937343570803,0.543337571852949,0.08,0.231299657534247
EHD1,0.181486748968302,0.138563255542406,0.463862201897678,0.0805,0.231299657534247
LAMB2,0.166006547725843,0.176070277340942,0.51832618487386,0.0795,0.231299657534247
IFITM3,0.166044723314604,0.175969491766902,0.51832618487386,0.0815,0.23274584717608
ETS2,-0.165510265071955,0.177384318573442,0.520158662608064,0.0825,0.23274584717608
POMP,-0.168755190116613,0.168920722626992,0.502569100298035,0.0835,0.23274584717608
EIF4G2,0.15966939999157,0.193388886276968,0.533468696637561,0.083,0.23274584717608
CSDE1,-0.182918333546827,0.135424977139224,0.461876243169953,0.083,0.23274584717608
VANGL1,0.179940637623494,0.142013742676628,0.467418051304806,0.0835,0.23274584717608
CD44,0.14354021374018,0.242896731782086,0.561245618949218,0.0825,0.23274584717608
TAGLN,0.163525134456399,0.182711857703154,0.523191974788212,0.0835,0.23274584717608
SYNPO,-0.162952500624989,0.184269965395026,0.525114180703231,0.0825,0.23274584717608
ARHGAP10,0.185590624760075,0.129710817159629,0.45445173626676,0.084,0.233364238410596
TXLNA,0.153847622705565,0.210346887861717,0.536771287182196,0.0845,0.233978547854785
PDE4C,-0.143177545646953,0.244101723327319,0.561245618949218,0.085,0.234588815789474
DSTN,-0.153160462107873,0.212415761006557,0.536771287182196,0.0865,0.237945901639344
SLC39A10,-0.149820098091313,0.222677335554537,0.539197898076831,0.0875,0.239330128205128
ANTXR2,0.176791151550737,0.149241356750467,0.476096951762897,0.089,0.239330128205128
WARS,0.154821100218962,0.207440434231212,0.533872773987689,0.0885,0.239330128205128
CAV1,0.165071245801207,0.178552675603245,0.520158662608064,0.089,0.239330128205128
FOXQ1,0.179425267175225,0.143178115834726,0.467418051304806,0.089,0.239330128205128
KIAA0355,0.152664179453984,0.213918850805722,0.536771287182196,0.088,0.239330128205128
FOXL2,0.149323815437424,0.224230994652615,0.539197898076831,0.089,0.239330128205128
UTRN,0.14800675762518,0.228390824276378,0.543337571852949,0.0905,0.241813694267516
SLFN5,0.150488170894625,0.220597783459125,0.539197898076831,0.0905,0.241813694267516
EBF1,0.164326821820373,0.180546570397363,0.521878140629794,0.1005,0.242995677233429
IGF1R,0.132812873298427,0.280280345792681,0.592287417736435,0.0945,0.242995677233429
FN1,0.170950286470352,0.163365669667393,0.498205276400122,0.0995,0.242995677233429
CGNL1,0.123116273753213,0.317198235295221,0.61604009123308,0.1,0.242995677233429
ETS1,0.149361991026184,0.224111214318279,0.539197898076831,0.092,0.242995677233429
LY6E,-0.135122496418448,0.271925819570771,0.588004542834735,0.1,0.242995677233429
